route_id,hub_id,driver_id,vehicle_id,service_date,stop_count,exceptions_count,status
RTE-CHI-20250128-001,HUB-CHI,DRV-01007,VEH-0040,2025-01-28,27,1,partial
RTE-CIN-20250705-001,HUB-CIN,DRV-01002,VEH-0025,2025-07-05,30,0,completed
RTE-IND-20250226-002,HUB-IND,DRV-01045,VEH-0016,2025-02-26,44,1,completed
RTE-DET-20250609-001,HUB-DET,DRV-01004,VEH-0011,2025-06-09,57,0,completed
RTE-IND-20250417-001,HUB-IND,DRV-01031,VEH-0008,2025-04-17,45,0,completed
RTE-DET-20250331-002,HUB-DET,DRV-01004,VEH-0030,2025-03-31,31,2,partial
RTE-DET-20250308-001,HUB-DET,DRV-01014,VEH-0022,2025-03-08,25,0,completed
RTE-CMH-20250530-001,HUB-CMH,DRV-01049,VEH-0038,2025-05-30,27,0,completed
RTE-DET-20250213-001,HUB-DET,DRV-01004,VEH-0030,2025-02-13,55,4,canceled
RTE-CMH-20250509-002,HUB-CMH,DRV-01016,VEH-0003,2025-05-09,56,0,completed
RTE-IND-20251021-003,HUB-IND,DRV-01006,VEH-0016,2025-10-21,22,0,completed
RTE-CMH-20251230-002,HUB-CMH,DRV-01001,VEH-0028,2025-12-30,44,0,completed
RTE-IND-20250430-001,HUB-IND,DRV-01031,VEH-0023,2025-04-30,44,0,completed
RTE-DET-20250214-001,HUB-DET,DRV-01022,VEH-0022,2025-02-14,41,1,completed
RTE-CHI-20250115-003,HUB-CHI,DRV-01011,VEH-0037,2025-01-15,48,0,completed
RTE-DET-20250128-003,HUB-DET,DRV-01022,VEH-0024,2025-01-28,65,0,completed
RTE-IND-20250328-003,HUB-IND,DRV-01031,VEH-0009,2025-03-28,41,0,completed
RTE-DET-20250814-002,HUB-DET,DRV-01021,VEH-0011,2025-08-14,60,0,completed
RTE-IND-20250123-002,HUB-IND,DRV-01188,VEH-0008,2025-01-23,49,0,completed
RTE-CHI-20250319-001,HUB-CHI,DRV-01047,VEH-0040,2025-03-19,62,0,completed
RTE-IND-20250304-001,HUB-IND,DRV-01188,VEH-0016,2025-03-04,57,0,completed
RTE-CIN-20250926-001,HUB-CIN,DRV-01041,VEH-0018,2025-09-26,43,0,completed
RTE-CMH-20251011-001,HUB-CMH,DRV-01028,VEH-0003,2025-10-11,38,0,completed
RTE-CMH-20250228-001,HUB-CMH,DRV-01009,VEH-0021,2025-02-28,28,0,completed
RTE-CIN-20251226-001,HUB-CIN,DRV-01023,VEH-0025,2025-12-26,37,0,completed
RTE-CHI-20250814-002,HUB-CHI,DRV-01007,VEH-0006,2025-08-14,46,3,completed
RTE-CMH-20250516-001,HUB-CMH,DRV-01036,VEH-0001,2025-05-16,61,0,completed
RTE-CMH-20250612-001,HUB-CMH,DRV-01030,VEH-0028,2025-06-12,48,0,completed
RTE-CHI-20250103-001,HUB-CHI,DRV-01017,VEH-0002,2025-01-03,25,0,completed
RTE-DET-20250216-001,HUB-DET,DRV-01004,VEH-0029,2025-02-16,19,0,completed
RTE-CMH-20250416-002,HUB-CMH,DRV-01009,VEH-0003,2025-04-16,61,0,completed
RTE-CMH-20250925-002,HUB-CMH,DRV-01028,VEH-0007,2025-09-25,19,0,completed
RTE-DET-20250612-002,HUB-DET,DRV-01037,VEH-0029,2025-06-12,40,0,completed
RTE-IND-20250805-002,HUB-IND,DRV-01006,VEH-0008,2025-08-05,22,0,completed
RTE-IND-20251207-001,HUB-IND,DRV-01033,VEH-0023,2025-12-07,26,0,completed
RTE-DET-20250130-001,HUB-DET,DRV-01037,VEH-0022,2025-01-30,36,4,partial
RTE-IND-20250416-002,HUB-IND,DRV-01031,VEH-0010,2025-04-16,60,0,completed
RTE-CMH-20250205-001,HUB-CMH,DRV-01015,VEH-0033,2025-02-05,38,0,completed
RTE-DET-20251204-001,HUB-DET,DRV-01022,VEH-0022,2025-12-04,35,0,completed
RTE-CMH-20250428-001,HUB-CMH,DRV-01039,VEH-0031,2025-04-28,36,0,completed
RTE-CMH-20250207-002,HUB-CMH,DRV-01018,VEH-0038,2025-02-07,34,0,completed
RTE-CIN-20250425-002,HUB-CIN,DRV-01034,VEH-0036,2025-04-25,40,3,completed
RTE-CHI-20250318-001,HUB-CHI,DRV-01017,VEH-0037,2025-03-18,43,0,completed
RTE-DET-20250203-001,HUB-DET,DRV-01021,VEH-0029,2025-02-03,34,0,completed
RTE-CMH-20250430-001,HUB-CMH,DRV-01018,VEH-0021,2025-04-30,55,0,completed
RTE-CMH-20250528-001,HUB-CMH,DRV-01009,VEH-0012,2025-05-28,48,0,completed
RTE-CMH-20251201-001,HUB-CMH,DRV-01049,VEH-0012,2025-12-01,59,0,completed
RTE-DET-20251125-001,HUB-DET,DRV-01046,VEH-0022,2025-11-25,58,6,partial
RTE-CIN-20250912-001,HUB-CIN,DRV-01034,VEH-0036,2025-09-12,61,2,completed
RTE-IND-20251023-002,HUB-IND,DRV-01188,VEH-0017,2025-10-23,42,3,partial
RTE-IND-20250108-001,HUB-IND,DRV-01024,VEH-0017,2025-01-08,61,0,completed
RTE-IND-20250523-002,HUB-IND,DRV-01188,VEH-0010,2025-05-23,49,0,completed
RTE-IND-20250517-001,HUB-IND,DRV-01188,VEH-0009,2025-05-17,45,0,completed
RTE-CMH-20250902-002,HUB-CMH,DRV-01009,VEH-0031,2025-09-02,50,0,completed
RTE-IND-20250321-003,HUB-IND,DRV-01032,VEH-0008,2025-03-21,60,0,completed
RTE-DET-20251226-001,HUB-DET,DRV-01021,VEH-0011,2025-12-26,34,0,completed
RTE-CHI-20251016-001,HUB-CHI,DRV-01047,VEH-0002,2025-10-16,23,0,completed
RTE-DET-20251021-002,HUB-DET,DRV-01021,VEH-0011,2025-10-21,65,0,completed
RTE-CIN-20250328-002,HUB-CIN,DRV-01002,VEH-0025,2025-03-28,64,0,completed
RTE-CMH-20250701-001,HUB-CMH,DRV-01036,VEH-0028,2025-07-01,48,0,completed
RTE-CIN-20250320-001,HUB-CIN,DRV-01003,VEH-0027,2025-03-20,35,0,completed
RTE-DET-20250320-002,HUB-DET,DRV-01022,VEH-0030,2025-03-20,21,0,completed
RTE-CIN-20250416-001,HUB-CIN,DRV-01034,VEH-0032,2025-04-16,29,0,completed
RTE-CMH-20250807-002,HUB-CMH,DRV-01009,VEH-0028,2025-08-07,35,3,partial
RTE-DET-20251122-002,HUB-DET,DRV-01014,VEH-0029,2025-11-22,50,0,completed
RTE-CMH-20251110-001,HUB-CMH,DRV-01030,VEH-0038,2025-11-10,65,0,completed
RTE-DET-20250128-004,HUB-DET,DRV-01037,VEH-0022,2025-01-28,23,0,completed
RTE-CMH-20250318-001,HUB-CMH,DRV-01028,VEH-0028,2025-03-18,56,0,completed
RTE-CHI-20250324-002,HUB-CHI,DRV-01012,VEH-0004,2025-03-24,29,0,completed
RTE-CMH-20250627-004,HUB-CMH,DRV-01044,VEH-0012,2025-06-27,51,0,completed
RTE-CMH-20250808-002,HUB-CMH,DRV-01018,VEH-0007,2025-08-08,62,0,completed
RTE-IND-20250301-001,HUB-IND,DRV-01024,VEH-0009,2025-03-01,35,0,completed
RTE-DET-20250912-002,HUB-DET,DRV-01014,VEH-0022,2025-09-12,30,0,completed
RTE-CHI-20250909-001,HUB-CHI,DRV-01047,VEH-0014,2025-09-09,29,0,completed
RTE-IND-20250221-002,HUB-IND,DRV-01031,VEH-0008,2025-02-21,56,1,completed
RTE-IND-20250503-001,HUB-IND,DRV-01024,VEH-0010,2025-05-03,59,0,completed
RTE-CIN-20250203-001,HUB-CIN,DRV-01041,VEH-0027,2025-02-03,36,1,partial
RTE-CHI-20250618-001,HUB-CHI,DRV-01005,VEH-0019,2025-06-18,40,0,completed
RTE-CIN-20251217-001,HUB-CIN,DRV-01027,VEH-0026,2025-12-17,56,0,completed
RTE-IND-20250722-003,HUB-IND,DRV-01031,VEH-0013,2025-07-22,31,0,completed
RTE-CIN-20250424-001,HUB-CIN,DRV-01041,VEH-0032,2025-04-24,24,0,completed
RTE-CMH-20251215-001,HUB-CMH,DRV-01010,VEH-0007,2025-12-15,23,1,completed
RTE-CHI-20251202-002,HUB-CHI,DRV-01005,VEH-0004,2025-12-02,19,0,completed
RTE-IND-20250407-001,HUB-IND,DRV-01006,VEH-0009,2025-04-07,34,0,completed
RTE-IND-20251023-003,HUB-IND,DRV-01033,VEH-0017,2025-10-23,64,0,completed
RTE-CHI-20250306-001,HUB-CHI,DRV-01012,VEH-0005,2025-03-06,20,0,completed
RTE-CIN-20250508-001,HUB-CIN,DRV-01025,VEH-0032,2025-05-08,48,3,completed
RTE-CIN-20250417-002,HUB-CIN,DRV-01003,VEH-0020,2025-04-17,48,3,partial
RTE-DET-20251015-001,HUB-DET,DRV-01037,VEH-0022,2025-10-15,48,0,completed
RTE-CHI-20250305-001,HUB-CHI,DRV-01007,VEH-0037,2025-03-05,65,0,completed
RTE-DET-20250313-001,HUB-DET,DRV-01046,VEH-0011,2025-03-13,51,3,completed
RTE-IND-20250204-002,HUB-IND,DRV-01024,VEH-0016,2025-02-04,32,4,partial
RTE-IND-20250604-001,HUB-IND,DRV-01032,VEH-0016,2025-06-04,18,0,completed
RTE-CIN-20250429-003,HUB-CIN,DRV-01003,VEH-0018,2025-04-29,32,0,completed
RTE-CIN-20250509-001,HUB-CIN,DRV-01023,VEH-0026,2025-05-09,28,0,completed
RTE-IND-20250707-001,HUB-IND,DRV-01033,VEH-0008,2025-07-07,46,0,completed
RTE-CMH-20250108-001,HUB-CMH,DRV-01016,VEH-0012,2025-01-08,40,0,completed
RTE-CIN-20250917-002,HUB-CIN,DRV-01008,VEH-0036,2025-09-17,31,0,completed
RTE-CMH-20251010-002,HUB-CMH,DRV-01039,VEH-0003,2025-10-10,50,3,partial
RTE-CHI-20251017-002,HUB-CHI,DRV-01048,VEH-0019,2025-10-17,21,0,completed
RTE-CIN-20250311-001,HUB-CIN,DRV-01023,VEH-0026,2025-03-11,48,0,completed
RTE-IND-20251011-001,HUB-IND,DRV-01188,VEH-0017,2025-10-11,40,0,completed
RTE-IND-20250205-002,HUB-IND,DRV-01045,VEH-0023,2025-02-05,36,2,completed
RTE-DET-20250109-001,HUB-DET,DRV-01022,VEH-0029,2025-01-09,61,0,completed
RTE-CHI-20250420-001,HUB-CHI,DRV-01007,VEH-0004,2025-04-20,54,0,completed
RTE-DET-20250205-001,HUB-DET,DRV-01046,VEH-0011,2025-02-05,24,0,completed
RTE-IND-20251030-002,HUB-IND,DRV-01042,VEH-0017,2025-10-30,32,1,completed
RTE-CHI-20250228-001,HUB-CHI,DRV-01017,VEH-0002,2025-02-28,32,0,completed
RTE-CMH-20250827-002,HUB-CMH,DRV-01043,VEH-0012,2025-08-27,49,0,completed
RTE-CMH-20250801-003,HUB-CMH,DRV-01043,VEH-0038,2025-08-01,55,0,completed
RTE-CMH-20250127-002,HUB-CMH,DRV-01015,VEH-0028,2025-01-27,51,4,partial
RTE-DET-20250219-002,HUB-DET,DRV-01014,VEH-0024,2025-02-19,46,0,completed
RTE-CHI-20250602-001,HUB-CHI,DRV-01017,VEH-0037,2025-06-02,53,0,completed
RTE-CHI-20250902-002,HUB-CHI,DRV-01011,VEH-0019,2025-09-02,38,2,partial
RTE-CIN-20250310-001,HUB-CIN,DRV-01038,VEH-0027,2025-03-10,19,0,completed
RTE-DET-20250423-002,HUB-DET,DRV-01022,VEH-0030,2025-04-23,58,0,completed
RTE-DET-20250113-001,HUB-DET,DRV-01014,VEH-0011,2025-01-13,57,0,completed
RTE-CIN-20251008-002,HUB-CIN,DRV-01002,VEH-0036,2025-10-08,32,0,completed
RTE-IND-20251226-001,HUB-IND,DRV-01006,VEH-0016,2025-12-26,24,0,completed
RTE-CIN-20250801-001,HUB-CIN,DRV-01041,VEH-0025,2025-08-01,35,0,completed
RTE-DET-20250617-001,HUB-DET,DRV-01046,VEH-0030,2025-06-17,23,0,completed
RTE-IND-20250611-002,HUB-IND,DRV-01006,VEH-0017,2025-06-11,41,0,completed
RTE-IND-20250709-001,HUB-IND,DRV-01045,VEH-0013,2025-07-09,35,1,completed
RTE-DET-20250721-001,HUB-DET,DRV-01021,VEH-0030,2025-07-21,65,0,completed
RTE-CMH-20250505-001,HUB-CMH,DRV-01049,VEH-0001,2025-05-05,22,0,completed
RTE-CMH-20250512-001,HUB-CMH,DRV-01015,VEH-0001,2025-05-12,40,0,completed
RTE-CMH-20251003-001,HUB-CMH,DRV-01018,VEH-0033,2025-10-03,19,0,completed
RTE-IND-20250511-001,HUB-IND,DRV-01045,VEH-0010,2025-05-11,37,0,completed
RTE-CMH-20250103-002,HUB-CMH,DRV-01001,VEH-0001,2025-01-03,36,3,partial
RTE-IND-20250511-002,HUB-IND,DRV-01188,VEH-0013,2025-05-11,51,0,completed
RTE-CIN-20250601-001,HUB-CIN,DRV-01027,VEH-0025,2025-06-01,28,0,completed
RTE-IND-20250110-001,HUB-IND,DRV-01031,VEH-0023,2025-01-10,36,0,completed
RTE-IND-20250310-002,HUB-IND,DRV-01188,VEH-0013,2025-03-10,21,1,completed
RTE-DET-20251223-002,HUB-DET,DRV-01037,VEH-0024,2025-12-23,65,5,partial
RTE-CMH-20251208-001,HUB-CMH,DRV-01043,VEH-0031,2025-12-08,40,6,partial
RTE-CMH-20251013-002,HUB-CMH,DRV-01016,VEH-0028,2025-10-13,56,1,completed
RTE-DET-20250206-001,HUB-DET,DRV-01021,VEH-0011,2025-02-06,58,0,completed
RTE-DET-20250521-001,HUB-DET,DRV-01022,VEH-0029,2025-05-21,30,0,completed
RTE-CMH-20250221-001,HUB-CMH,DRV-01040,VEH-0012,2025-02-21,28,0,completed
RTE-CIN-20250304-004,HUB-CIN,DRV-01027,VEH-0026,2025-03-04,48,2,completed
RTE-IND-20250919-002,HUB-IND,DRV-01033,VEH-0010,2025-09-19,42,0,completed
RTE-CIN-20251126-001,HUB-CIN,DRV-01034,VEH-0036,2025-11-26,29,3,completed
RTE-CMH-20250204-003,HUB-CMH,DRV-01044,VEH-0012,2025-02-04,46,0,completed
RTE-IND-20250520-001,HUB-IND,DRV-01188,VEH-0017,2025-05-20,56,0,completed
RTE-DET-20250322-001,HUB-DET,DRV-01046,VEH-0024,2025-03-22,54,2,partial
RTE-CIN-20250603-003,HUB-CIN,DRV-01034,VEH-0025,2025-06-03,19,0,completed
RTE-IND-20251022-004,HUB-IND,DRV-01045,VEH-0010,2025-10-22,52,0,completed
RTE-CHI-20251024-004,HUB-CHI,DRV-01017,VEH-0040,2025-10-24,53,2,partial
RTE-DET-20250902-003,HUB-DET,DRV-01046,VEH-0029,2025-09-02,44,0,completed
RTE-DET-20251020-001,HUB-DET,DRV-01014,VEH-0029,2025-10-20,51,1,completed
RTE-IND-20250317-002,HUB-IND,DRV-01024,VEH-0016,2025-03-17,24,0,completed
RTE-CMH-20250821-002,HUB-CMH,DRV-01018,VEH-0007,2025-08-21,52,0,completed
RTE-DET-20250606-002,HUB-DET,DRV-01022,VEH-0029,2025-06-06,45,0,completed
RTE-CMH-20250724-001,HUB-CMH,DRV-01040,VEH-0003,2025-07-24,55,0,completed
RTE-IND-20250408-005,HUB-IND,DRV-01031,VEH-0013,2025-04-08,34,0,completed
RTE-CIN-20251023-002,HUB-CIN,DRV-01019,VEH-0018,2025-10-23,46,0,completed
RTE-DET-20251024-003,HUB-DET,DRV-01004,VEH-0030,2025-10-24,40,0,completed
RTE-IND-20250818-001,HUB-IND,DRV-01024,VEH-0008,2025-08-18,58,0,completed
RTE-DET-20251201-001,HUB-DET,DRV-01046,VEH-0022,2025-12-01,64,0,completed
RTE-DET-20251210-001,HUB-DET,DRV-01022,VEH-0011,2025-12-10,60,3,partial
RTE-DET-20250902-004,HUB-DET,DRV-01004,VEH-0024,2025-09-02,20,0,completed
RTE-DET-20250819-002,HUB-DET,DRV-01004,VEH-0022,2025-08-19,41,0,completed
RTE-CMH-20250110-002,HUB-CMH,DRV-01016,VEH-0028,2025-01-10,36,3,completed
RTE-CIN-20251114-002,HUB-CIN,DRV-01029,VEH-0025,2025-11-14,47,0,completed
RTE-CHI-20251119-001,HUB-CHI,DRV-01047,VEH-0014,2025-11-19,35,0,completed
RTE-IND-20251009-001,HUB-IND,DRV-01042,VEH-0010,2025-10-09,64,0,completed
RTE-DET-20251209-001,HUB-DET,DRV-01022,VEH-0029,2025-12-09,31,3,partial
RTE-CMH-20250620-003,HUB-CMH,DRV-01036,VEH-0028,2025-06-20,31,0,completed
RTE-DET-20251218-002,HUB-DET,DRV-01014,VEH-0029,2025-12-18,64,0,completed
RTE-CHI-20251223-002,HUB-CHI,DRV-01047,VEH-0037,2025-12-23,54,0,completed
RTE-CIN-20250917-003,HUB-CIN,DRV-01027,VEH-0018,2025-09-17,63,0,completed
RTE-CHI-20250520-002,HUB-CHI,DRV-01035,VEH-0037,2025-05-20,19,0,completed
RTE-CIN-20250805-002,HUB-CIN,DRV-01029,VEH-0018,2025-08-05,58,0,completed
RTE-DET-20250826-002,HUB-DET,DRV-01046,VEH-0024,2025-08-26,34,0,completed
RTE-CIN-20251125-002,HUB-CIN,DRV-01023,VEH-0020,2025-11-25,62,0,completed
RTE-DET-20250129-001,HUB-DET,DRV-01037,VEH-0029,2025-01-29,24,0,completed
RTE-DET-20250425-001,HUB-DET,DRV-01022,VEH-0029,2025-04-25,61,0,completed
RTE-IND-20250313-002,HUB-IND,DRV-01188,VEH-0008,2025-03-13,44,0,completed
RTE-CMH-20251016-001,HUB-CMH,DRV-01036,VEH-0003,2025-10-16,42,0,completed
RTE-DET-20251215-002,HUB-DET,DRV-01037,VEH-0024,2025-12-15,19,0,completed
RTE-DET-20251218-003,HUB-DET,DRV-01014,VEH-0024,2025-12-18,56,1,completed
RTE-CMH-20251107-002,HUB-CMH,DRV-01016,VEH-0031,2025-11-07,57,0,completed
RTE-CHI-20250918-001,HUB-CHI,DRV-01012,VEH-0002,2025-09-18,48,0,completed
RTE-CHI-20250411-002,HUB-CHI,DRV-01017,VEH-0002,2025-04-11,27,0,completed
RTE-IND-20250903-002,HUB-IND,DRV-01032,VEH-0009,2025-09-03,45,0,completed
RTE-IND-20250331-003,HUB-IND,DRV-01033,VEH-0008,2025-03-31,53,3,completed
RTE-IND-20251023-004,HUB-IND,DRV-01024,VEH-0008,2025-10-23,59,0,completed
RTE-IND-20251021-004,HUB-IND,DRV-01045,VEH-0010,2025-10-21,20,0,completed
RTE-CIN-20250224-001,HUB-CIN,DRV-01008,VEH-0027,2025-02-24,47,0,completed
RTE-IND-20250218-002,HUB-IND,DRV-01045,VEH-0010,2025-02-18,55,0,completed
RTE-CHI-20250212-003,HUB-CHI,DRV-01005,VEH-0006,2025-02-12,32,0,completed
RTE-IND-20250131-001,HUB-IND,DRV-01045,VEH-0013,2025-01-31,61,0,completed
RTE-IND-20251024-002,HUB-IND,DRV-01031,VEH-0009,2025-10-24,54,0,completed
RTE-CHI-20250529-004,HUB-CHI,DRV-01048,VEH-0006,2025-05-29,64,0,completed
RTE-IND-20251213-001,HUB-IND,DRV-01031,VEH-0016,2025-12-13,50,2,completed
RTE-CHI-20250903-001,HUB-CHI,DRV-01017,VEH-0019,2025-09-03,21,0,completed
RTE-CHI-20250105-001,HUB-CHI,DRV-01047,VEH-0040,2025-01-05,26,0,completed
RTE-DET-20250210-002,HUB-DET,DRV-01037,VEH-0022,2025-02-10,22,0,completed
RTE-CMH-20250703-001,HUB-CMH,DRV-01044,VEH-0028,2025-07-03,40,0,completed
RTE-DET-20250806-007,HUB-DET,DRV-01037,VEH-0030,2025-08-06,27,0,completed
RTE-IND-20251202-002,HUB-IND,DRV-01032,VEH-0017,2025-12-02,47,5,partial
RTE-DET-20251229-002,HUB-DET,DRV-01037,VEH-0022,2025-12-29,64,0,completed
RTE-CMH-20250518-001,HUB-CMH,DRV-01043,VEH-0007,2025-05-18,51,0,completed
RTE-CHI-20250815-004,HUB-CHI,DRV-01048,VEH-0040,2025-08-15,48,0,completed
RTE-DET-20251003-002,HUB-DET,DRV-01037,VEH-0011,2025-10-03,21,0,completed
RTE-DET-20250815-002,HUB-DET,DRV-01046,VEH-0022,2025-08-15,56,0,completed
RTE-DET-20251114-001,HUB-DET,DRV-01021,VEH-0022,2025-11-14,65,6,partial
RTE-CMH-20250423-001,HUB-CMH,DRV-01039,VEH-0038,2025-04-23,21,0,completed
RTE-CMH-20250527-002,HUB-CMH,DRV-01015,VEH-0003,2025-05-27,63,0,completed
RTE-CIN-20250824-001,HUB-CIN,DRV-01003,VEH-0020,2025-08-24,56,0,completed
RTE-CHI-20251219-003,HUB-CHI,DRV-01047,VEH-0002,2025-12-19,29,0,completed
RTE-CIN-20250813-002,HUB-CIN,DRV-01003,VEH-0025,2025-08-13,57,0,completed
RTE-IND-20250703-001,HUB-IND,DRV-01006,VEH-0008,2025-07-03,55,0,completed
RTE-CMH-20250418-001,HUB-CMH,DRV-01039,VEH-0003,2025-04-18,19,0,completed
RTE-DET-20250709-003,HUB-DET,DRV-01022,VEH-0022,2025-07-09,23,0,completed
RTE-CMH-20250902-003,HUB-CMH,DRV-01040,VEH-0001,2025-09-02,64,0,completed
RTE-DET-20250203-002,HUB-DET,DRV-01021,VEH-0030,2025-02-03,30,4,partial
RTE-DET-20250115-002,HUB-DET,DRV-01014,VEH-0011,2025-01-15,29,0,completed
RTE-DET-20251228-002,HUB-DET,DRV-01014,VEH-0029,2025-12-28,31,5,partial
RTE-CMH-20251121-001,HUB-CMH,DRV-01009,VEH-0001,2025-11-21,24,0,completed
RTE-CIN-20250529-001,HUB-CIN,DRV-01008,VEH-0026,2025-05-29,28,3,partial
RTE-CHI-20250322-001,HUB-CHI,DRV-01017,VEH-0002,2025-03-22,18,0,completed
RTE-CIN-20250417-003,HUB-CIN,DRV-01026,VEH-0025,2025-04-17,35,0,completed
RTE-DET-20251031-001,HUB-DET,DRV-01022,VEH-0011,2025-10-31,28,0,completed
RTE-CMH-20250610-001,HUB-CMH,DRV-01015,VEH-0012,2025-06-10,39,0,completed
RTE-IND-20250122-002,HUB-IND,DRV-01188,VEH-0008,2025-01-22,22,0,completed
RTE-CMH-20251231-002,HUB-CMH,DRV-01043,VEH-0001,2025-12-31,37,0,completed
RTE-IND-20250212-001,HUB-IND,DRV-01032,VEH-0008,2025-02-12,63,3,partial
RTE-DET-20251118-002,HUB-DET,DRV-01004,VEH-0022,2025-11-18,48,0,completed
RTE-IND-20250408-006,HUB-IND,DRV-01188,VEH-0013,2025-04-08,56,0,completed
RTE-IND-20250126-001,HUB-IND,DRV-01042,VEH-0013,2025-01-26,27,3,completed
RTE-CHI-20250520-003,HUB-CHI,DRV-01011,VEH-0014,2025-05-20,43,0,completed
RTE-DET-20250130-002,HUB-DET,DRV-01037,VEH-0024,2025-01-30,60,0,completed
RTE-DET-20250226-002,HUB-DET,DRV-01021,VEH-0024,2025-02-26,24,0,completed
RTE-CMH-20251013-003,HUB-CMH,DRV-01018,VEH-0001,2025-10-13,41,0,completed
RTE-CIN-20250111-001,HUB-CIN,DRV-01027,VEH-0032,2025-01-11,39,0,completed
RTE-CMH-20250908-001,HUB-CMH,DRV-01030,VEH-0007,2025-09-08,43,0,completed
RTE-DET-20251008-002,HUB-DET,DRV-01021,VEH-0011,2025-10-08,34,0,completed
RTE-CMH-20250529-002,HUB-CMH,DRV-01049,VEH-0021,2025-05-29,35,0,completed
RTE-IND-20251116-001,HUB-IND,DRV-01031,VEH-0017,2025-11-16,43,0,completed
RTE-CMH-20251119-001,HUB-CMH,DRV-01030,VEH-0038,2025-11-19,21,0,completed
RTE-CMH-20250123-002,HUB-CMH,DRV-01016,VEH-0003,2025-01-23,32,0,completed
RTE-DET-20250401-002,HUB-DET,DRV-01037,VEH-0024,2025-04-01,57,0,completed
RTE-CIN-20250730-002,HUB-CIN,DRV-01038,VEH-0027,2025-07-30,25,0,completed
RTE-DET-20250103-002,HUB-DET,DRV-01022,VEH-0030,2025-01-03,23,0,completed
RTE-CMH-20250106-003,HUB-CMH,DRV-01018,VEH-0038,2025-01-06,22,0,completed
RTE-DET-20250423-003,HUB-DET,DRV-01021,VEH-0030,2025-04-23,48,0,completed
RTE-DET-20251130-003,HUB-DET,DRV-01022,VEH-0011,2025-11-30,61,3,completed
RTE-IND-20250824-001,HUB-IND,DRV-01006,VEH-0008,2025-08-24,49,0,completed
RTE-DET-20250211-002,HUB-DET,DRV-01021,VEH-0011,2025-02-11,63,0,completed
RTE-DET-20250818-002,HUB-DET,DRV-01037,VEH-0024,2025-08-18,29,0,completed
RTE-IND-20250708-003,HUB-IND,DRV-01188,VEH-0013,2025-07-08,24,0,completed
RTE-DET-20250808-002,HUB-DET,DRV-01022,VEH-0011,2025-08-08,45,0,completed
RTE-CHI-20251106-003,HUB-CHI,DRV-01011,VEH-0006,2025-11-06,37,0,completed
RTE-CIN-20250106-001,HUB-CIN,DRV-01008,VEH-0018,2025-01-06,41,2,partial
RTE-CHI-20250424-004,HUB-CHI,DRV-01035,VEH-0040,2025-04-24,35,0,completed
RTE-CIN-20250128-001,HUB-CIN,DRV-01038,VEH-0027,2025-01-28,24,1,completed
RTE-IND-20251027-003,HUB-IND,DRV-01033,VEH-0017,2025-10-27,47,0,completed
RTE-CIN-20251001-001,HUB-CIN,DRV-01002,VEH-0018,2025-10-01,29,0,completed
RTE-IND-20250326-002,HUB-IND,DRV-01045,VEH-0023,2025-03-26,26,1,completed
RTE-CIN-20250108-003,HUB-CIN,DRV-01029,VEH-0018,2025-01-08,27,0,completed
RTE-CMH-20251203-002,HUB-CMH,DRV-01043,VEH-0003,2025-12-03,43,0,completed
RTE-CMH-20250328-001,HUB-CMH,DRV-01040,VEH-0031,2025-03-28,63,0,completed
RTE-IND-20250710-001,HUB-IND,DRV-01042,VEH-0016,2025-07-10,24,0,completed
RTE-DET-20250713-002,HUB-DET,DRV-01046,VEH-0029,2025-07-13,27,0,completed
RTE-IND-20250727-002,HUB-IND,DRV-01045,VEH-0023,2025-07-27,65,0,completed
RTE-CHI-20250128-002,HUB-CHI,DRV-01020,VEH-0006,2025-01-28,42,0,completed
RTE-CHI-20250407-003,HUB-CHI,DRV-01005,VEH-0005,2025-04-07,29,0,completed
RTE-IND-20250522-002,HUB-IND,DRV-01006,VEH-0023,2025-05-22,53,0,completed
RTE-CIN-20250813-003,HUB-CIN,DRV-01027,VEH-0036,2025-08-13,31,0,completed
RTE-DET-20251129-001,HUB-DET,DRV-01004,VEH-0030,2025-11-29,30,0,completed
RTE-CMH-20250528-002,HUB-CMH,DRV-01043,VEH-0001,2025-05-28,21,0,completed
RTE-DET-20250812-002,HUB-DET,DRV-01021,VEH-0030,2025-08-12,36,0,completed
RTE-CIN-20250504-001,HUB-CIN,DRV-01019,VEH-0018,2025-05-04,18,0,completed
RTE-DET-20250610-002,HUB-DET,DRV-01004,VEH-0030,2025-06-10,56,0,completed
RTE-DET-20251118-003,HUB-DET,DRV-01004,VEH-0029,2025-11-18,35,0,completed
RTE-CHI-20251216-001,HUB-CHI,DRV-01047,VEH-0019,2025-12-16,57,0,completed
RTE-IND-20250526-002,HUB-IND,DRV-01188,VEH-0016,2025-05-26,21,0,completed
RTE-CIN-20250611-001,HUB-CIN,DRV-01019,VEH-0018,2025-06-11,34,0,completed
RTE-DET-20250306-002,HUB-DET,DRV-01046,VEH-0030,2025-03-06,54,2,completed
RTE-CMH-20250708-001,HUB-CMH,DRV-01013,VEH-0001,2025-07-08,61,0,completed
RTE-CMH-20251119-002,HUB-CMH,DRV-01049,VEH-0003,2025-11-19,57,0,completed
RTE-DET-20250617-002,HUB-DET,DRV-01021,VEH-0024,2025-06-17,48,0,completed
RTE-CIN-20250101-001,HUB-CIN,DRV-01023,VEH-0020,2025-01-01,49,4,partial
