note_id,route_id,driver_id,hub_id,timestamp,exception_type,body
DN-100575,RTE-CHI-20250204-001,DRV-01035,HUB-CHI,2025-02-04T18:44:00,address,"[02/04 18:44] RTE-CHI-20250204-001 / DRV-01035 @ CHI
Bad address on the stop. Geocode off by ~3mi. Held for dispatch correction."
DN-100576,RTE-DET-20251216-002,DRV-01021,HUB-DET,2025-12-16T08:45:00,access,"[12/16 08:45] RTE-DET-20251216-002 / DRV-01021 @ DET
Gate locked at delivery, no answer. ATT x2. the stop left as NSF, reattempt scheduled."
DN-100577,RTE-CMH-20251111-001,DRV-01043,HUB-CMH,2025-11-11T11:16:00,weather,"[11/11 11:16] RTE-CMH-20251111-001 / DRV-01043 @ CMH
Snow/ice on route. 33 stops ATT, 5 DEL to next day. Salt trucks late. ETA slippage all afternoon."
DN-100578,RTE-CIN-20251202-001,DRV-01008,HUB-CIN,2025-12-02T15:47:00,traffic,"[12/02 15:47] RTE-CIN-20251202-001 / DRV-01008 @ CIN
I-65 closure, major backup. ETA +90m. 4 stops missed cutoff."
DN-100579,RTE-CHI-20251107-003,DRV-01005,HUB-CHI,2025-11-07T09:07:00,volume,"[11/07 09:07] RTE-CHI-20251107-003 / DRV-01005 @ CHI
Overloaded manifest, 36 stops assigned. 1 could not be completed in service window."
DN-100580,RTE-IND-20250930-002,DRV-01033,HUB-IND,2025-09-30T09:12:00,traffic,"[09/30 09:12] RTE-IND-20250930-002 / DRV-01033 @ IND
Accident on route, detour added. 1 DEL slipped past commit."
DN-100581,RTE-CIN-20250115-002,DRV-01008,HUB-CIN,2025-01-15T08:37:00,traffic,"[01/15 08:37] RTE-CIN-20250115-002 / DRV-01008 @ CIN
Accident on route, detour added. 2 DEL slipped past commit."
DN-100582,RTE-IND-20251217-001,DRV-01033,HUB-IND,2025-12-17T17:28:00,weather,"[12/17 17:28] RTE-IND-20251217-001 / DRV-01033 @ IND
Snow/ice on route. 65 stops ATT, 6 DEL to next day. Salt trucks late. ETA slippage all afternoon."
DN-100583,RTE-CMH-20250109-003,DRV-01049,HUB-CMH,2025-01-09T12:07:00,volume,"[01/09 12:07] RTE-CMH-20250109-003 / DRV-01049 @ CMH
Overloaded manifest, 62 stops assigned. 4 could not be completed in service window."
DN-100584,RTE-CHI-20251224-001,DRV-01005,HUB-CHI,2025-12-24T13:52:00,traffic,"[12/24 13:52] RTE-CHI-20251224-001 / DRV-01005 @ CHI
Accident on route, detour added. 2 DEL slipped past commit."
DN-100585,RTE-DET-20250102-003,DRV-01037,HUB-DET,2025-01-02T12:13:00,mechanical,"[01/02 12:13] RTE-DET-20250102-003 / DRV-01037 @ DET
Liftgate fault mid-route. DRV-01037 completed 21 stops manual, 4 deferred. VEH flagged for shop."
DN-100586,RTE-CMH-20251215-001,DRV-01010,HUB-CMH,2025-12-15T07:39:00,traffic,"[12/15 07:39] RTE-CMH-20251215-001 / DRV-01010 @ CMH
I-71 closure, major backup. ETA +90m. 1 stops missed cutoff."
DN-100587,RTE-IND-20250310-002,DRV-01188,HUB-IND,2025-03-10T15:30:00,customer_nsf,"[03/10 15:30] RTE-IND-20250310-002 / DRV-01188 @ IND
the stop NSF - business closed. ATT 1440. Reattempt next biz day."
DN-100588,RTE-CMH-20251215-001,DRV-01010,HUB-CMH,2025-12-15T10:41:00,weather,"[12/15 10:41] RTE-CMH-20251215-001 / DRV-01010 @ CMH
Freezing rain. Driver DRV-01010 pulled early for safety. 1 stops rolled to tomorrow."
DN-100589,RTE-DET-20250702-002,DRV-01022,HUB-DET,2025-07-02T19:01:00,volume,"[07/02 19:01] RTE-DET-20250702-002 / DRV-01022 @ DET
Peak volume, truck full. 2 pkgs bumped to overflow route."
DN-100590,RTE-DET-20250226-003,DRV-01037,HUB-DET,2025-02-26T14:22:00,customer_nsf,"[02/26 14:22] RTE-DET-20250226-003 / DRV-01037 @ DET
Consignee refused delivery the stop. Return to hub initiated."
DN-100591,RTE-DET-20251125-001,DRV-01046,HUB-DET,2025-11-25T16:14:00,weather,"[11/25 16:14] RTE-DET-20251125-001 / DRV-01046 @ DET
Snow/ice on route. 58 stops ATT, 6 DEL to next day. Salt trucks late. ETA slippage all afternoon."
DN-100592,RTE-CHI-20251107-001,DRV-01048,HUB-CHI,2025-11-07T15:22:00,traffic,"[11/07 15:22] RTE-CHI-20251107-001 / DRV-01048 @ CHI
I-70 closure, major backup. ETA +90m. 5 stops missed cutoff."
DN-100593,RTE-DET-20251002-001,DRV-01046,HUB-DET,2025-10-02T11:34:00,address,"[10/02 11:34] RTE-DET-20251002-001 / DRV-01046 @ DET
Bad address on the stop. Geocode off by ~3mi. Held for dispatch correction."
DN-100594,RTE-CIN-20251027-003,DRV-01002,HUB-CIN,2025-10-27T13:22:00,traffic,"[10/27 13:22] RTE-CIN-20251027-003 / DRV-01002 @ CIN
I-70 closure, major backup. ETA +90m. 1 stops missed cutoff."
DN-100595,RTE-CIN-20251209-001,DRV-01019,HUB-CIN,2025-12-09T18:44:00,access,"[12/09 18:44] RTE-CIN-20251209-001 / DRV-01019 @ CIN
Dock closed early. 5 LTL stops could not unload. Rescheduling AM."
DN-100596,RTE-IND-20251209-001,DRV-01031,HUB-IND,2025-12-09T16:36:00,address,"[12/09 16:36] RTE-IND-20251209-001 / DRV-01031 @ IND
Bad address on the stop. Geocode off by ~3mi. Held for dispatch correction."
DN-100597,RTE-DET-20250223-003,DRV-01021,HUB-DET,2025-02-23T19:56:00,volume,"[02/23 19:56] RTE-DET-20250223-003 / DRV-01021 @ DET
Peak volume, truck full. 4 pkgs bumped to overflow route."
DN-100598,RTE-CMH-20250110-002,DRV-01016,HUB-CMH,2025-01-10T08:03:00,mechanical,"[01/10 08:03] RTE-CMH-20250110-002 / DRV-01016 @ CMH
Liftgate fault mid-route. DRV-01016 completed 36 stops manual, 3 deferred. VEH flagged for shop."
DN-100599,RTE-CHI-20251218-001,DRV-01048,HUB-CHI,2025-12-18T07:21:00,customer_nsf,"[12/18 07:21] RTE-CHI-20251218-001 / DRV-01048 @ CHI
the stop NSF - business closed. ATT 1440. Reattempt next biz day."
DN-900001,RTE-IND-20250814-300,DRV-01188,HUB-IND,2025-08-14T16:20:00,volume,"[08/14 16:20] RTE-IND-20250814-300 / DRV-01188 @ IND
Heavy manifest, 11 stops not completed in window. Driver requested overflow help, none available. Flag for review."
DN-900002,RTE-IND-20250821-301,DRV-01188,HUB-IND,2025-08-21T07:05:00,mechanical,"[08/21 07:05] RTE-IND-20250821-301 / DRV-01188 @ IND
Driver called in AM: van would not start, reported mechanical. 12 stops reassigned. Driver states he notified the hub and waited for a callback."
DN-900003,RTE-IND-20250904-302,DRV-01188,HUB-IND,2025-09-04T15:45:00,customer_nsf,"[09/04 15:45] RTE-IND-20250904-302 / DRV-01188 @ IND
Multiple NSF, 9 stops incomplete. Pattern of short routes over the last month."
